url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,has_garage,kitchen_surface_house,bathrooms,heating_type,terrace_surface_apartment,land_surface_house,sewer_connection,running_water,primary_energy_consumption,co2_house,certification_electrical_installation,preemption_right,flooding_area_type,leased,living_room_surface,attic_house,glazing_type,elevator,entry_phone_apartment,access_disabled,apartement_floor_apartment,number_floors_apartment,toilets,cadastral_income_house,property_subtype,postal_code,locality,property_type,municipality_nl,municipality_fr,arrondissement_nl,arrondissement_fr,province_nl,province_fr,median_income,region,address,province,apt_avg_m2_province,house_avg_m2_province,apt_avg_m2_region,house_avg_m2_region,province_benchmark_m2,region_benchmark_m2,national_benchmark_m2
https://immovlan.be/en/detail/residence/for-sale/1020/laken/rbt95658,rbt95658,369000.0,3.0,121.0,4,2.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,2.0,-1,12.0,107.0,-1,1,-1.0,-1.0,1,-1,-1,0,-1.0,-1.0,1,-1.0,1.0,-1,0.0,-1.0,-1.0,-1.0,house,1020,laken,House,Brussel,Bruxelles,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,21.862,Brussels,,Brussels Hoofdstedelijk Gewest,3423,3308,3423,3308,3308,3308,2076
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd42285,vbd42285,775000.0,4.0,271.0,4,3.0,0,1,1,0,3,2023.0,-1,1,-1.0,3.0,4,28.0,386.0,1,-1,45.0,20.0,1,-1,1,-1,58.0,1.0,1,0.0,-1.0,0,-1.0,3.0,3.0,-1.0,house,1120,neder-over-heembeek,House,Brussel,Bruxelles,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,21.862,Brussels,Rue du Bois Henri 13 1120 Neder-Over-Heembeek,Brussels Hoofdstedelijk Gewest,3423,3308,3423,3308,3308,3308,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50655,vbd50655,379000.0,3.0,165.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,677.0,-1,-1,107.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50652,vbd50652,405000.0,3.0,164.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,565.0,-1,-1,108.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50650,vbd50650,405000.0,4.0,179.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,-1.0,461.0,-1,-1,105.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50654,vbd50654,385000.0,4.0,177.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,459.0,-1,-1,103.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50651,vbd50651,385000.0,3.0,160.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,536.0,-1,-1,108.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50653,vbd50653,369000.0,3.0,161.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,452.0,-1,-1,106.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/1120/neder-over-heembeek/vbd42288,vbd42288,770000.0,4.0,271.0,4,3.0,0,1,1,0,3,2023.0,-1,1,-1.0,3.0,4,28.0,405.0,1,-1,45.0,20.0,1,-1,1,-1,58.0,1.0,1,0.0,-1.0,0,-1.0,3.0,3.0,-1.0,house,1120,neder-over-heembeek,House,Brussel,Bruxelles,Arrondissement Brussel-Hoofdstad,Arrondissement de Bruxelles-Capitale,Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale,21.862,Brussels,Rue du Bois Henri 17 1120 Neder-Over-Heembeek,Brussels Hoofdstedelijk Gewest,3423,3308,3423,3308,3308,3308,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50647,vbd50647,375000.0,4.0,181.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,451.0,-1,-1,110.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50635,vbd50635,329000.0,4.0,124.0,2,3.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,-1.0,600.0,-1,-1,272.0,-1.0,1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,866.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50648,vbd50648,399000.0,3.0,183.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,-1.0,620.0,-1,-1,114.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50649,vbd50649,379000.0,3.0,164.0,4,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,481.0,-1,-1,108.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5001,belgrade,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Antoine Nélis 5001 Belgrade,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd50183,vbd50183,215000.0,2.0,120.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,15.0,250.0,-1,-1,409.0,-1.0,-1,-1,-1,0,31.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd49512,vbd49512,600000.0,6.0,507.0,0,4.0,0,1,1,0,-1,1905.0,1,1,17.0,2.0,3,50.0,5288.0,1,-1,407.0,77.0,0,-1,1,0,100.0,1.0,1,0.0,-1.0,0,-1.0,3.0,4.0,2250.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd43826,vbd43826,409000.0,3.0,148.0,-1,2.0,0,1,0,-1,-1,-1.0,-1,-1,-1.0,2.0,2,14.0,-1.0,-1,1,66.0,17.0,1,-1,1,0,71.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd42793,vbd42793,285000.0,3.0,132.0,0,3.0,-1,1,1,-1,1,1955.0,1,1,7.0,2.0,3,8.0,338.0,1,1,369.0,-1.0,0,-1,-1,0,15.0,1.0,1,-1.0,-1.0,-1,-1.0,2.0,1.0,1457.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/flawinne/vbd46134,vbd46134,235000.0,3.0,116.0,-1,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,360.0,-1,1,330.0,61.0,-1,-1,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,670.0,house,5020,flawinne,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd45661,vbd45661,395000.0,4.0,280.0,-1,4.0,-1,1,1,-1,2,-1.0,1,1,17.0,1.0,2,42.0,1840.0,-1,-1,242.0,-1.0,-1,-1,-1,-1,26.0,1.0,1,0.0,-1.0,-1,-1.0,-1.0,2.0,1021.0,house,5020,malonne,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/champion/vbd43986,vbd43986,385000.0,3.0,179.0,1,3.0,0,1,1,0,-1,2026.0,-1,1,-1.0,2.0,4,25.0,774.0,-1,-1,75.0,18.0,1,-1,1,-1,32.0,1.0,-1,0.0,-1.0,1,-1.0,3.0,2.0,-1.0,house,5020,champion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Fernand Stimart 17 5020 Champion,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd45646,vbd45646,265000.0,4.0,350.0,-1,3.0,-1,0,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,-1.0,2334.0,-1,-1,558.0,138.0,-1,-1,-1,0,45.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,house,5100,wepion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd46132,vbd46132,345000.0,-1.0,240.0,-1,3.0,0,0,1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,344.0,-1,1,621.0,116.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1142.0,house,5100,wepion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Chaussée de Dinant 685 5100 Wépion,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wierde/vbd46107,vbd46107,625000.0,3.0,193.0,3,4.0,0,1,1,0,2,2009.0,-1,1,22.0,1.0,2,60.0,1830.0,0,1,170.0,42.0,1,-1,-1,0,44.0,1.0,1,0.0,-1.0,0,-1.0,1.0,2.0,1776.0,house,5100,wierde,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/master-house/for-sale/5100/jambes/vbd43830,vbd43830,445000.0,4.0,214.0,-1,2.0,0,1,1,-1,-1,1900.0,-1,-1,-1.0,1.0,3,60.0,676.0,-1,1,155.0,27.0,-1,-1,1,0,60.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,1051.0,house,5100,jambes,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd45594,vbd45594,399000.0,4.0,203.0,3,2.0,0,1,1,0,-1,1960.0,1,1,8.0,1.0,4,30.0,1465.0,0,1,118.0,-1.0,1,0,1,0,-1.0,1.0,2,0.0,-1.0,0,-1.0,-1.0,2.0,-1.0,house,5020,malonne,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue du Chepson 23 5020 Malonne,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd43949,vbd43949,445000.0,4.0,260.0,0,4.0,-1,-1,1,-1,2,-1.0,1,1,18.0,2.0,2,-1.0,3090.0,-1,-1,324.0,-1.0,-1,-1,-1,0,19.0,1.0,1,0.0,-1.0,-1,-1.0,-1.0,3.0,1343.0,house,5100,wepion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd44101,vbd44101,299000.0,6.0,223.0,0,2.0,0,1,1,0,-1,1899.0,1,-1,16.0,6.0,3,-1.0,274.0,1,1,258.0,47.0,-1,-1,-1,0,35.0,1.0,-1,0.0,-1.0,0,-1.0,-1.0,2.0,1127.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Henri Lecocq 64 5000 Namur,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd42883,vbd42883,224000.0,4.0,164.0,0,2.0,0,1,1,0,1,-1.0,1,-1,19.0,2.0,3,14.0,190.0,1,1,806.0,147.0,0,-1,1,-1,-1.0,-1.0,1,0.0,-1.0,0,-1.0,2.0,3.0,-1.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Chaussée de waterloo 126 5002 Saint-Servais,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/suarlee/vbd43016,vbd43016,950000.0,3.0,180.0,2,4.0,0,1,1,1,-1,-1.0,-1,1,-1.0,1.0,2,50.0,2144.0,-1,-1,23.0,-1.0,1,-1,-1,0,43.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,3.0,1503.0,house,5020,suarlee,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue d'Ortey 69 5020 Suarlée,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd41281,vbd41281,495000.0,5.0,197.0,-1,2.0,0,1,1,-1,-1,1935.0,-1,-1,-1.0,2.0,3,-1.0,250.0,-1,1,302.0,57.0,0,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,3.0,2.0,1430.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd40973,vbd40973,199000.0,4.0,140.0,-1,2.0,-1,0,1,-1,-1,-1.0,1,-1,-1.0,3.0,-1,-1.0,100.0,-1,-1,553.0,-1.0,0,-1,-1,-1,19.0,-1.0,1,0.0,-1.0,-1,-1.0,2.0,3.0,594.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5101/lives-sur-meuse/vbd45060,vbd45060,975000.0,3.0,255.0,3,4.0,0,1,1,1,-1,1995.0,1,1,27.0,2.0,2,30.0,28500.0,0,1,195.0,48.0,0,-1,1,0,30.0,-1.0,1,0.0,-1.0,0,-1.0,1.0,2.0,1953.0,house,5101,lives-sur-meuse,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/jambes/vbd40292,vbd40292,235000.0,4.0,160.0,0,3.0,-1,0,1,-1,-1,-1.0,1,1,20.0,1.0,3,-1.0,-1.0,1,-1,533.0,-1.0,-1,-1,-1,0,18.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,house,5100,jambes,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Foyer Jambois 4 5100 Jambes,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/villa/for-sale/5000/namur/vbd39804,vbd39804,875000.0,4.0,320.0,-1,4.0,0,1,1,1,-1,2017.0,-1,1,-1.0,3.0,3,121.0,1262.0,-1,1,157.0,31.0,0,-1,-1,0,85.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,4.0,1966.0,villa,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd40708,vbd40708,395000.0,4.0,230.0,3,2.0,0,1,1,0,3,1900.0,1,-1,13.0,2.0,-1,25.0,320.0,1,1,147.0,-1.0,1,0,1,0,30.0,1.0,1,0.0,-1.0,0,-1.0,2.0,2.0,1157.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Raymond Museu 7 5002 Saint-Servais,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd40812,vbd40812,250000.0,3.0,-1.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,-1.0,238.0,-1,-1,375.0,-1.0,-1,-1,-1,0,-1.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1028.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue des Champs 13 5002 Saint-Servais,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/vedrin/vbd38281,vbd38281,445000.0,5.0,185.0,-1,4.0,-1,1,1,-1,2,1979.0,1,1,12.0,1.0,2,-1.0,564.0,-1,-1,335.0,-1.0,-1,-1,-1,-1,29.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,3.0,1457.0,house,5020,vedrin,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/jambes/vbd38419,vbd38419,220000.0,2.0,130.0,0,2.0,0,1,1,0,-1,1900.0,1,-1,-1.0,1.0,3,15.0,158.0,-1,-1,670.0,127.0,0,-1,-1,0,-1.0,1.0,1,0.0,-1.0,0,-1.0,2.0,1.0,612.0,house,5100,jambes,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/jambes/vbd39688,vbd39688,495000.0,4.0,208.0,2,4.0,0,1,1,-1,-1,1992.0,-1,1,-1.0,1.0,3,30.0,994.0,-1,1,258.0,47.0,1,-1,-1,0,50.0,-1.0,-1,0.0,-1.0,-1,-1.0,1.0,2.0,1705.0,house,5100,jambes,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd39272,vbd39272,359000.0,4.0,172.0,2,2.0,0,1,1,-1,2,1935.0,1,1,12.0,2.0,3,-1.0,311.0,1,1,304.0,-1.0,-1,-1,-1,0,15.0,-1.0,1,0.0,-1.0,0,-1.0,-1.0,2.0,1073.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Avenue Arthur Procès 41 5000 Namur,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/malonne/vbd37627,vbd37627,349000.0,5.0,196.0,0,4.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,5,-1.0,1000.0,-1,-1,416.0,-1.0,-1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,1281.0,house,5020,malonne,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Chemin de Wépion 80+ 5020 Malonne,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd37930,vbd37930,1950000.0,5.0,670.0,-1,4.0,0,1,1,1,-1,2015.0,-1,1,-1.0,4.0,-1,-1.0,10000.0,-1,-1,19.0,-1.0,1,-1,-1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,5.0,-1.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5000/namur/vbd33686,vbd33686,285000.0,2.0,163.0,-1,2.0,0,1,1,-1,-1,1918.0,-1,-1,-1.0,2.0,3,-1.0,119.0,-1,1,255.0,48.0,1,-1,-1,0,28.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,3.0,1003.0,house,5000,namur,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Piret-Pauchet 12 5000 Namur,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/jambes/vbd34130,vbd34130,325000.0,2.0,109.0,2,4.0,0,1,1,0,1,-1.0,1,-1,8.0,1.0,2,40.0,4000.0,1,1,401.0,100.0,0,-1,-1,0,19.0,-1.0,1,0.0,-1.0,0,-1.0,1.0,1.0,743.0,house,5100,jambes,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue de Dave 757 5100 Jambes,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd49149,vbd49149,198000.0,-1.0,-1.0,0,-1.0,-1,1,1,-1,-1,1915.0,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,1,-1,470.0,86.0,-1,-1,-1,0,-1.0,1.0,-1,0.0,0.0,-1,-1.0,2.0,-1.0,-1.0,house,5002,saint-servais,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,Rue Louis Hicguet 0 5002 Saint-Servais,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48271,vbd48271,600000.0,5.0,239.0,0,4.0,0,1,1,-1,-1,1953.0,-1,1,-1.0,3.0,2,40.0,5464.0,-1,1,435.0,108.0,0,-1,-1,0,41.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1621.0,house,5100,wepion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48268,vbd48268,450000.0,5.0,239.0,0,4.0,0,1,1,-1,-1,1953.0,-1,1,-1.0,3.0,2,40.0,4464.0,-1,1,435.0,108.0,0,-1,-1,0,41.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1621.0,house,5100,wepion,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
https://immovlan.be/en/detail/residence/for-sale/5020/temploux/vbd49176,vbd49176,849000.0,7.0,369.0,2,4.0,0,1,0,1,-1,-1.0,-1,-1,-1.0,2.0,2,-1.0,4173.0,-1,1,367.0,-1.0,1,-1,-1,0,-1.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,3.0,1579.0,house,5020,temploux,House,Namen,Namur,Arrondissement Namen,Arrondissement de Namur,Provincie Namen,Province de Namur,26.135,Wallonia,,Provincie Namen,2553,1673,2387,1642,1673,1642,2076
